STU_ID,SCH_ID,BYSEX,BYRACE,BYSTLANG,BYPARACE,BYPARLNG,BYFCOMP,BYPARED,BYMOTHED,BYFATHED,BYINCOME,BYSTEXP,BYPARASP,BYTXCSTD,BYTXMSTD,BYTXRSTD,BYSCTRL,BYURBAN,BYREGION,BY10FLP,BYS20A,BYS20B,BYS20C,BYS20D,BYS20E,BYS20F,BYS20G,BYS20H,BYS20I,BYS20J,BYS20K,BYS20L,BYS20M,BYS20N,BYS21A,BYS21B,BYS21C,BYS21D,BYS21E,BYS22A,BYS22B,BYS22C,BYS22D,BYS22E,BYS22F,BYS22G,BYS22H,BYS24A,BYS24B,BYS24C,BYS24D,BYS24E,BYS24F,BYS24G,BYS27A,BYS27B,BYS27C,BYS27D,BYS27E,BYS27F,BYS27G,BYS27H,BYS27I,BYS28,BYS34A,BYS34B,BYS35A,BYS35B,BYS36A,BYS36B,BYS37,BYS38A,BYS38B,BYS38C,BYS42,BYS43,BYS44A,BYS44B,BYS44C,BYS44D,BYS44E,BYS44H,BYS45A,BYS45B,BYS45C,BYS47A,BYS47B,BYS48A,BYS48B,BYS85A,BYS85B,BYS85C,BYS85D,BYS85F,BYS85G,BYS86A,BYS86B,BYS86C,BYS86D,BYS86I,BYS87A,BYS87B,BYS87C,BYS87D,BYS87E,BYS87F,BYS88A,BYS88B,BYS89A,BYS89B,BYS89C,BYS89D,BYS89E,BYS89F,BYS89G,BYS89H,BYS89I,BYS89J,BYS89K,BYS89L,BYS89M,BYS89N,BYS89O,BYS89P,BYS89Q,BYS89R,BYS89S,BYS89T,BYS89U,BYS89V,BYS90A,BYS90B,BYS90C,BYS90D,BYS90E,BYS90F,BYS90G,BYS90H,BYS90J,BYS90K,BYS90L,BYS90M,BYS90Q,BYS91
227119,2271,1,7,1,7,1,1,7,6,7,11,6,5,48,44.86,51.4,1,2,3,3,2,2,2,2,2,2,3,4,4,4,3,2,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,4,2,3,1,1,1,1,3,2,3,2,2,2,2,3,1,2,2,3,0,1,0,0,3,3,2,2,10,4,4,1,1,1,1,1,5,3,3,5,3,0,2,1,1,1,1,1,2,2,3,1,2,1,3,1,4,2,1,4,2,3,2,2,2,2,4,2,3,2,2,2,2,2,2,4,2,2,3,2,2,4,2,2,3,2,2,2,1,3,1,3,1,1,3,1,2,1
227121,2271,1,7,1,7,1,1,7,7,6,13,7,7,74.37,78.35,67.3,1,2,3,3,2,2,2,2,2,2,2,3,3,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,2,4,1,1,2,1,2,2,2,2,12,1,5,1,4,4,1,2,2,14,1,3,1,1,3,3,3,5,4,4,5,2,1,6,3,2,3,1,2,4,3,3,3,2,2,2,3,2,2,2,2,2,2,4,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,3,4,4,4,4,3,3,2,3,3,3,3,1,3,1,2,3,2,2,1
229112,2291,2,7,1,NA,NA,1,6,6,6,10,5,7,36.97,36.65,38.96,1,2,3,5,2,1,2,2,2,2,3,4,4,4,1,2,3,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,4,1,2,2,2,2,2,2,2,1,1,2,0,1,4,1,1,2,11,1,4,3,1,4,3,2,5,4,4,5,3,3,0,2,3,3,2,1,1,3,3,3,3,2,2,3,3,3,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229202,2292,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,5,47.24,47.44,47.4,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229224,2292,2,7,1,7,1,6,5,5,4,10,7,7,69.54,67.33,69.27,1,2,3,4,2,1,2,3,1,2,1,4,4,3,2,4,4,3,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,4,1,3,4,1,2,2,3,5,20,1,2,1,3,4,1,1,1,0,10,2,3,2,3,1,1,3,4,3,4,3,3,5,2,2,3,3,2,3,2,2,3,2,2,1,2,2,2,2,2,2,4,4,3,3,3,3,3,4,4,3,4,3,3,4,4,4,4,3,3,4,3,4,4,3,3,2,3,2,3,2,3,2,2,3,2,2,2
230222,2302,2,7,1,7,1,2,2,2,2,8,2,6,38.91,37.57,41.67,1,2,3,3,2,1,2,2,2,2,2,3,3,2,2,3,3,3,2,3,3,2,2,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,2,2,3,2,2,3,3,2,2,1,1,2,NA,NA,2,3,3,1,1,2,0,0,4,3,2,4,4,3,5,4,5,5,3,6,6,4,4,4,4,2,4,3,2,2,3,3,2,2,3,3,2,4,3,2,1,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
230224,2302,1,3,1,3,1,2,6,6,3,7,5,6,50.05,49.92,50.17,1,2,3,3,2,2,2,2,1,1,2,3,3,4,2,3,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,2,2,1,1,1,3,7,1,1,1,NA,NA,4,4,4,4,8,1,3,2,1,3,3,3,5,5,4,5,4,2,6,4,3,4,4,3,3,3,3,3,3,3,1,2,1,2,NA,2,2,2,3,2,3,3,4,3,4,4,3,4,4,4,4,4,4,4,2,3,4,4,4,4,3,3,3,3,2,3,2,3,2,2,3,3,3,2
233120,2331,1,7,1,7,1,6,5,5,2,11,6,5,46.74,55.3,38.59,1,3,3,4,2,3,1,1,3,2,3,3,3,3,3,2,2,2,3,3,2,3,3,1,2,1,1,1,1,1,1,3,1,3,1,1,1,1,4,3,2,1,2,3,3,3,1,2,2,14,1,7,1,4,3,1,2,1,0,2,3,1,1,3,2,4,3,3,3,4,1,6,6,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233121,2331,1,3,1,3,1,5,2,2,2,8,4,6,30.32,34.05,29.1,1,3,3,4,2,2,3,2,2,2,NA,1,3,3,1,2,4,1,3,NA,3,2,2,1,NA,NA,NA,1,1,1,NA,2,2,NA,2,2,2,1,1,1,1,1,NA,3,NA,3,2,NA,1,0,1,0,1,0,3,3,4,4,0,0,3,3,NA,1,3,3,1,1,2,1,1,4,6,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233134,2331,2,7,1,7,1,5,6,6,3,10,7,7,53.26,56.68,49.43,1,3,3,4,3,2,2,2,2,2,2,4,4,3,3,3,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1,3,1,4,2,1,1,1,3,3,4,2,3,4,2,2,1,2,1,1,1,2,NA,NA,3,4,4,3,0,0,4,1,1,3,3,3,5,2,1,5,2,2,3,4,3,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2,3,3,2,2,2,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,3,3,2,1
234123,2341,1,7,1,7,1,4,3,2,3,10,5,2,35.93,39.87,33.78,1,3,3,2,2,4,3,2,3,3,4,3,3,4,3,2,4,3,3,4,4,2,3,1,3,2,1,1,1,1,1,2,3,5,3,2,2,1,3,3,3,1,2,3,4,3,1,1,0,0,0,0,0,0,3,2,1,1,0,0,3,1,1,3,3,2,3,2,1,1,3,3,6,1,1,4,1,1,2,1,1,1,1,1,3,3,3,3,3,3,2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,3,3,1,1,2,3,3,1
234214,2342,1,7,1,NA,NA,6,1,1,1,3,7,6,51.82,54.61,48.81,1,3,3,NA,2,2,2,2,2,2,3,3,2,3,2,2,3,2,2,4,4,2,3,2,2,1,1,1,1,1,2,1,1,3,2,1,1,1,2,3,3,2,1,4,2,3,1,2,2,1,1,1,1,1,4,2,1,4,0,3,2,1,1,2,3,1,2,3,2,3,2,2,5,4,3,3,3,3,3,2,2,3,3,2,3,2,4,2,2,4,2,2,1,1,2,2,2,2,3,2,2,3,2,1,2,2,3,3,1,2,1,2,1,3,2,2,1,2,1,3,1,2,1,1,2,1,1,1
235102,2351,2,3,1,3,1,4,6,6,2,8,6,6,43.44,42.11,45.61,1,3,3,7,4,4,2,4,4,4,4,2,2,2,2,1,2,4,2,4,4,4,1,1,1,2,1,3,1,1,1,2,2,2,1,2,1,1,2,4,4,1,2,3,3,3,1,2,0,1,0,2,0,1,4,2,4,1,0,3,1,1,1,2,1,1,2,4,5,5,4,6,6,3,1,1,1,1,1,3,3,2,2,3,1,1,2,1,2,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2
235117,2351,1,3,0,3,1,2,2,2,2,5,3,3,34.28,30.75,39.82,1,3,3,7,2,2,2,1,2,2,4,4,4,4,1,1,2,4,1,4,4,1,1,1,2,1,3,2,1,1,1,4,3,3,2,1,3,1,2,2,3,1,3,3,1,1,1,1,2,3,1,2,1,2,4,1,1,1,0,2,4,3,1,4,3,1,1,2,4,3,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,3,3,4,4,3,3,2,1,1,1,1,2,2,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235205,2352,1,7,1,7,1,1,2,2,2,9,5,7,45.58,48.22,43.51,1,3,3,5,3,3,NA,2,2,3,3,4,3,3,3,2,3,3,2,4,3,1,3,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,3,3,3,2,1,3,3,3,1,2,4,4,NA,NA,4,4,3,1,1,2,5,1,3,1,1,3,3,1,5,4,5,5,2,2,6,4,3,4,4,2,4,1,1,2,2,3,2,3,3,4,3,3,1,4,2,3,3,2,4,3,3,2,2,3,3,3,3,4,4,2,2,3,3,4,3,2,3,1,1,3,2,3,2,3,1,1,3,2,1,1
235213,2352,2,7,1,NA,NA,1,1,1,1,8,1,7,42.83,41.09,45.49,1,3,3,5,2,2,2,1,2,2,3,3,3,2,1,3,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,4,1,2,3,3,2,1,3,NA,3,NA,NA,NA,NA,3,2,1,2,0,0,3,3,3,1,4,4,4,1,1,2,4,6,3,3,1,1,4,3,4,1,2,1,3,2,4,4,4,3,2,3,2,1,NA,3,NA,1,4,2,4,1,4,4,3,1,4,3,2,1,4,NA,NA,2,1,4,3,3,2,3,2,3,1,3,3,3,3,1,2,1
235220,2352,1,7,1,7,1,1,6,2,6,12,7,7,51.12,53.41,48.69,1,3,3,5,2,2,2,3,2,2,2,4,4,4,3,2,2,3,2,2,3,2,2,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,2,2,3,1,2,2,1,1,1,2,2,0,NA,NA,5,0,4,1,1,1,10,2,4,1,3,4,4,1,5,2,5,5,4,3,5,4,3,4,1,2,2,3,3,3,3,3,2,3,2,3,2,2,2,4,3,3,2,3,NA,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,NA,3,3,2,3,3,3,3,2,3,1
236110,2361,2,5,1,5,1,2,1,1,1,7,5,6,55.75,53.45,57.32,1,3,3,5,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,4,3,3,2,2,3,2,4,4,2,5,3,NA,NA,NA,NA,3,1,1,2,0,3,4,3,2,3,3,3,5,2,3,5,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236114,2361,1,3,1,3,1,1,3,3,2,9,4,7,45.36,34.61,56.7,1,3,3,5,2,3,1,2,2,2,1,4,3,3,2,3,2,3,2,3,2,2,3,1,2,1,2,1,1,1,1,3,2,3,2,1,2,1,3,2,3,2,2,3,2,2,2,NA,1,2,1,1,1,1,3,2,2,2,0,1,3,1,1,4,4,3,5,4,5,5,4,6,6,2,2,1,2,1,4,1,2,1,2,1,1,2,4,2,4,4,3,4,2,1,3,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237101,2371,2,3,1,NA,NA,2,4,4,4,9,5,5,41.11,48.46,34.89,1,3,3,NA,2,2,1,3,2,2,1,3,3,4,3,2,3,4,2,2,1,3,2,1,1,1,1,1,1,1,1,5,1,3,1,1,1,1,2,2,3,1,2,3,1,2,1,2,1,7,0,2,0,5,3,1,1,2,1,2,4,2,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237122,2371,2,7,1,7,1,2,2,2,1,11,7,7,47.5,48.36,46.96,1,3,3,NA,2,2,3,2,3,2,3,4,3,4,1,2,4,2,3,3,4,2,3,2,1,2,1,1,1,1,2,3,1,4,1,1,1,1,1,1,2,1,4,2,1,2,1,3,2,15,4,8,NA,NA,4,1,1,1,8,2,3,1,1,2,4,1,1,2,2,3,3,1,3,1,2,4,1,1,4,2,3,3,3,3,1,1,1,2,1,1,2,2,4,3,4,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,2,2,3,3,3,3,2,3,2,2,2,2,2,1
237317,2373,1,3,1,3,1,5,3,3,2,9,5,6,46.77,46.49,47.46,1,3,3,6,2,1,1,2,1,1,1,4,3,4,4,2,4,4,1,3,1,1,3,2,1,1,1,1,1,1,1,2,1,3,4,1,1,1,2,1,2,1,1,1,1,1,1,3,3,1,1,0,2,5,4,2,1,2,20,1,4,1,1,2,4,1,5,5,5,1,3,4,6,2,2,4,4,4,4,3,3,3,3,3,2,3,1,2,2,1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1,2,3,3,3,1
238215,2382,1,6,1,3,1,1,6,2,6,10,6,6,43.61,43.79,44.25,1,1,3,6,3,3,2,2,3,3,2,2,1,3,2,2,3,2,3,4,3,2,2,1,1,1,1,1,1,1,1,3,1,3,2,1,2,1,3,2,2,1,1,3,1,3,1,2,4,4,1,2,2,2,4,2,2,2,0,0,1,2,2,1,1,1,5,4,5,5,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238221,2382,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,6,46.87,47.57,46.57,1,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239126,2391,2,3,1,3,1,1,7,6,7,10,5,6,53.97,50.25,57.19,1,1,3,7,2,2,2,2,2,3,2,4,4,4,1,3,3,3,2,3,3,2,2,1,1,1,1,1,1,1,1,3,1,2,2,2,NA,1,2,2,4,1,3,3,2,2,1,2,5,6,1,2,1,0,4,1,1,2,0,1,4,2,2,3,4,1,2,3,3,4,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239218,2392,1,7,1,7,1,1,6,6,5,10,5,7,54.41,57.72,50.54,1,1,3,6,2,1,1,2,2,2,1,3,3,4,2,2,2,3,3,2,3,3,2,2,1,2,1,1,1,2,1,2,1,3,2,1,1,1,3,3,3,2,2,1,1,2,1,2,2,2,1,1,1,1,4,2,2,2,0,1,4,4,1,3,2,3,5,3,5,5,4,NA,NA,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,4,2,1,3,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239221,2392,2,2,0,2,5,1,2,2,2,10,6,6,54.82,57.15,51.89,1,1,3,6,2,1,2,2,2,2,2,4,3,4,2,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,5,5,4,0,4,4,4,2,2,1,0,0,2,1,2,4,3,1,5,4,3,5,4,2,3,2,3,3,4,3,3,1,1,1,2,1,1,2,2,3,2,2,1,2,4,3,2,4,3,2,2,4,3,3,2,3,2,4,2,4,4,4,2,3,4,4,2,3,1,3,2,3,1,3,2,1,2,1,2,1
241102,2411,2,7,1,7,1,1,8,2,8,11,7,7,59.26,55.59,61.75,1,1,3,3,2,2,2,2,2,2,3,4,3,4,3,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,1,2,4,2,2,1,2,5,5,1,3,1,2,4,1,1,1,6,3,4,2,1,3,3,2,3,4,2,4,5,1,2,3,3,1,1,1,4,3,2,3,3,1,2,NA,1,1,1,2,2,3,3,2,2,3,2,2,2,3,2,2,2,2,3,4,3,4,2,2,3,4,4,3,3,2,1,3,2,3,1,3,1,1,2,1,2,1
242101,2421,2,NA,NA,7,1,1,4,4,4,10,NA,3,NA,NA,NA,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243108,2431,2,3,1,3,1,2,5,5,4,13,5,7,43.61,41.31,46.72,1,2,3,NA,2,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,3,3,1,2,2,1,3,2,2,4,4,1,2,1,2,3,1,1,2,3,1,3,1,1,3,4,2,2,2,2,1,3,4,6,4,3,4,3,1,3,3,3,2,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243206,2432,2,7,1,NA,NA,5,3,3,3,11,5,5,52.66,47.79,57.19,1,2,3,1,3,2,2,2,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,2,3,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,3,2,3,3,2,3,2,2,4,3,1,1,2,1,2,1,3,3,0,5,4,2,1,4,4,1,5,3,2,5,2,3,6,1,1,2,3,1,3,2,2,2,3,2,3,2,3,2,2,3,3,2,1,1,4,2,2,2,2,2,3,2,3,2,1,2,2,1,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2
243207,2432,2,7,1,7,1,1,6,5,6,12,7,5,51.64,57.72,45.36,1,2,3,1,2,1,1,2,2,3,2,3,4,3,2,4,2,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,3,1,2,3,1,2,1,2,3,12,5,2,3,3,4,1,1,1,0,1,3,4,2,1,1,1,4,3,4,3,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244212,2442,2,7,1,7,1,3,3,1,3,7,2,7,44.06,45.98,42.9,1,2,3,5,3,2,2,2,3,3,3,2,1,3,1,2,2,3,2,3,4,3,2,2,1,1,1,1,1,1,1,2,2,3,1,1,1,1,3,3,2,3,3,3,3,3,2,1,1,0,3,1,1,0,1,2,3,4,10,0,4,4,1,4,4,4,4,1,1,4,2,0,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,2
245111,2451,2,7,1,7,1,5,8,3,8,9,7,6,56.15,53.46,58.06,1,2,3,5,3,1,2,2,2,2,3,3,2,4,3,3,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2,3,3,1,2,1,2,2,2,3,6,24,1,3,1,0,4,1,2,4,5,3,3,4,4,3,4,3,4,2,4,1,4,5,0,1,2,3,2,1,4,3,3,3,3,1,1,2,2,2,2,2,2,3,2,2,1,3,3,2,4,3,2,4,1,2,2,2,1,2,2,2,3,2,3,3,2,2,1,2,2,3,1,2,1,2,3,3,3,2
245117,2451,1,7,1,7,1,3,2,2,2,7,5,2,35.34,35.2,37.35,1,2,3,5,2,1,1,2,2,2,3,3,2,3,2,2,2,1,2,3,NA,2,3,1,1,1,1,2,1,1,1,1,1,2,2,3,1,1,2,3,2,2,1,1,2,2,1,2,1,2,1,1,1,1,3,2,2,1,2,0,4,3,1,4,4,4,5,2,1,5,5,1,6,3,3,4,4,2,4,1,1,2,2,1,3,3,3,3,3,3,1,3,2,2,2,1,NA,1,2,1,3,3,3,2,2,3,3,2,3,3,2,3,2,3,2,1,3,2,3,2,3,2,1,3,2,2,3,1
245123,2451,2,7,1,7,1,1,7,7,5,11,6,7,51.38,49.08,53.5,1,2,3,5,2,3,2,1,4,2,3,2,1,4,1,1,4,3,2,2,3,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,4,4,3,1,2,2,1,3,3,2,21,18,5,6,0,0,4,1,1,1,6,0,3,1,1,1,3,1,5,4,5,5,2,5,6,4,4,4,1,3,3,3,3,3,3,3,2,3,2,3,3,2,3,2,2,2,1,3,2,1,3,NA,2,4,2,2,2,2,3,1,1,3,4,2,2,4,3,2,1,2,1,3,1,3,1,1,2,1,1,1
245201,2452,1,3,0,3,1,5,3,2,3,3,5,6,38.57,37.54,41.05,1,2,3,6,4,1,4,1,1,1,1,4,4,1,1,1,1,1,1,4,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,2,8,0,8,0,8,0,4,1,1,1,0,0,4,4,1,4,4,1,1,1,1,1,2,0,5,3,3,3,1,1,1,2,1,1,2,1,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA,NA,NA
245213,2452,1,3,1,3,1,2,4,4,2,8,5,7,34.17,33.62,36.74,1,2,3,6,2,2,2,2,4,2,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,2,3,3,2,2,2,2,1,2,5,4,NA,NA,3,1,1,1,6,3,4,2,2,4,4,2,1,3,NA,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246204,2462,2,5,1,5,3,1,4,3,4,10,7,7,53.48,52.17,54.36,1,2,3,6,NA,2,2,2,2,2,2,NA,NA,4,NA,2,3,3,2,3,2,2,3,1,1,1,1,1,1,1,1,3,3,NA,1,1,1,1,3,3,3,2,2,3,2,2,1,2,1,2,1,0,1,3,4,2,1,2,1,1,3,1,1,3,4,2,4,4,4,5,3,5,3,NA,3,3,3,1,NA,2,2,2,2,2,3,3,4,3,3,4,2,3,2,2,2,1,2,1,NA,2,3,NA,NA,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,3,2,3,1,1,2,2,1,NA
247110,2471,2,7,1,7,1,1,5,4,5,11,7,5,57.12,50.6,62.74,1,2,3,6,2,2,2,2,2,2,3,3,4,3,2,2,3,3,2,3,2,3,2,2,1,1,1,1,1,1,1,4,1,4,3,1,1,1,3,3,3,1,2,2,2,2,1,2,5,1,NA,NA,NA,NA,4,1,1,2,12,2,4,3,2,3,4,1,5,3,4,5,3,3,4,1,2,1,1,1,1,2,3,2,2,2,2,3,4,3,3,3,3,2,2,1,4,1,2,4,4,1,4,3,4,1,4,4,3,1,2,2,3,3,2,3,3,3,3,3,3,3,1,3,1,2,3,3,3,1
