id,population,source,level,d_middle,d_high,districtname,districtcode,schoolname,schoolcode,positioncode,grade,gender,d_female,race,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,i26,i27,i28,i29,i30,i31,i32,i33,i34,i35,i36,i37,i38,i39,i40,punitive_1,positive_1,sel_1,punitive_2,positive_2,sel_2,punitive_3,positive_3,sel_3,punitive_4,positive_4,sel_4,punitive_5,positive_5,sel_5,i9rev,i14rev,i24rev,i27rev,ii1rev,ii4rev,ii7rev,ii10rev,ii13rev
22R_1jZYF3vV7NFE2An,1,2,1,0,0,Colonial,34,Wilbur (Kathleen H.) Elementary,422,3,15,2,0,7,4,4,4,4,4,4,4,4,2,4,3,4,4,1,4,4,3,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,3,4,1,4,4,1,3,4,1,4,4,3,4,4,4,4,4,4,4,4
22R_2BbuOXvbxlSySN0,2,2,1,0,0,Red Clay,32,Forest Oak Elementary School,240,1,4,2,0,7,4,4,4,4,4,4,4,4,2,4,3,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,2,4,4,2,4,4,3,3,3,4,3,3,3,3,3
22R_2xRfse0hbpNsUXM,2,2,1,0,0,Colonial,34,New Castle Elementary School,432,1,14,2,0,7,4,4,4,4,4,4,4,4,2,4,3,3,4,2,4,3,3,3,3,4,3,3,3,2,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_2VBKFBG0zt7hbgX,2,2,1,0,0,Lake Forest,15,Lake Forest North Elementary School,660,1,1,2,0,7,4,4,4,4,4,4,4,4,2,4,3,3,3,2,4,3,4,4,4,4,4,4,4,2,3,3,2,3,3,3,3,4,4,4,4,4,4,4,4,4,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_5d56JpNn6GAhSFD,1,2,1,0,0,Brandywine,31,Lombardy Elementary School,130,1,2,2,0,7,4,4,4,4,4,4,4,4,2,4,3,3,3,2,4,3,4,4,4,4,4,4,4,1,4,4,1,4,3,3,3,4,4,4,4,4,4,4,4,4,2,4,4,2,2,4,1,4,4,2,2,4,1,4,4,3,3,4,4,3,3,4,3,4
22R_DuUx6cNsSOTWdOx,1,2,1,0,0,Cape Henlopen,17,Rehoboth Elementary School,722,3,15,2,0,7,4,4,4,4,4,4,4,4,2,4,3,3,3,2,4,3,4,4,3,4,3,4,4,1,4,4,1,4,4,3,3,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,4,2,4,3,1,3,4,3,3,4,4,4,3,4,3,4
22R_6WCCuSogUb0JzDr,1,2,1,0,0,Colonial,34,Wilmington Manor Elementary School,420,1,2,2,0,7,4,4,4,4,4,4,4,4,2,4,3,3,3,2,4,3,4,4,3,4,3,4,4,1,3,4,2,4,3,3,3,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,3,1,4,3,1,4,4,3,3,4,3,4,3,4,4,4
22R_2SuDqwX0Xd2h90o,2,2,1,0,0,Milford,18,Mispillion Elementary School,673,1,5,2,0,7,4,4,4,4,4,4,4,4,2,4,3,3,3,2,4,3,3,4,3,4,4,3,3,2,3,3,2,4,3,3,3,3,4,4,4,4,4,4,4,4,2,4,4,1,4,4,1,4,4,1,3,4,1,3,4,3,3,3,3,3,4,4,4,4
22R_2zJ8Rv7uQnGTDj9,2,2,1,0,0,Brandywine,31,Forwood Elementary School,124,1,3,2,0,7,4,4,4,4,4,4,4,4,2,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,2,4,3,4,4,3,4,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,2,4,4,1,4,4,3,3,3,3,3,3,3,3,4
22R_bIUuBvw1phkHWN3,2,2,1,0,0,Christina,33,Downes (John R.) Elementary School,318,3,15,2,0,7,4,4,4,4,4,4,4,4,2,3,3,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,3,3,4,3,3,4,3,4,4,4,2,4,4,2,3,3,2,4,3,2,4,3,2,3,3,3,3,3,3,3,3,3,3,3
22R_3M9hsIGEWw3V8TD,2,2,1,0,0,Seaford,23,Seaford Central Elementary School,759,1,3,2,0,7,4,4,4,4,4,4,4,4,2,3,3,4,4,2,4,3,4,4,3,4,3,4,3,2,4,4,2,4,3,3,3,3,4,3,4,3,4,3,4,4,2,4,3,2,3,4,1,4,3,2,4,4,2,3,4,3,3,3,3,3,3,4,3,3
22R_2c0Kk26ArcRzBSN,2,2,1,0,0,Seaford,23,Seaford Central Elementary School,759,1,2,2,0,7,4,4,4,4,4,4,4,4,2,3,3,3,3,2,4,3,4,4,4,4,4,4,4,2,4,4,2,4,4,3,3,4,4,4,4,4,4,4,4,4,2,4,4,4,3,3,1,4,4,2,3,3,1,3,3,3,3,3,3,3,1,4,3,4
22R_bscAHqY9xBzGHUl,2,2,1,0,0,Cape Henlopen,17,Shields (Richard A.) Elementary School,712,1,2,2,0,7,4,4,4,4,4,4,4,4,2,3,3,3,3,2,4,3,4,4,3,3,3,4,3,2,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,2,4,4,2,4,3,2,3,4,3,3,3,2,3,3,3,3,3
22R_3ReCu7BfEyjdtK2,1,2,1,0,0,Red Clay,32,Cooke (William F. Jr.) Elementary School,271,1,4,2,0,7,4,4,4,4,4,4,4,4,2,3,3,3,3,2,3,3,3,3,3,3,3,4,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,3,1,4,4,1,3,3,1,3,3,1,3,3,3,3,4,4,4,4,4,4,4
22R_24MctM2K07AOWzl,1,2,1,0,0,Red Clay,32,Heritage Elementary School,242,1,15,2,0,7,4,4,4,4,4,4,4,4,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,1,3,3,2,3,3,2,3,3,3,3,4,4,3,3,4,3,3
22R_eD4epZDWwHJ9xDP,1,2,1,0,0,Appoquinimink,29,Cedar Lane Elementary School,11,1,2,1,1,7,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,1,4,4,4,4,4,4,4
22R_3PMmgj9mizPuEK2,1,2,1,0,0,Christina,33,McVey (Joseph M.) Elementary School,326,1,2,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,2,4,4,1,4,4,1,4,4,4,1,4,4,3,4,3,4,4
22R_1UoR8u5l0TABPwd,2,2,1,0,0,Appoquinimink,29,Loss (Olive B.) Elementary School,20,3,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,3,3,1,4,3,3,4,3,1,4,3,4,3,3,3,4,3,4,2,4
22R_3QE3XCujBbXorSA,2,2,1,0,0,Christina,33,Brookside Elementary School,310,1,5,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,3,3,2,4,3,3,3,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,3,2,4,3,1,4,4,4,3,3,3,4,3,4,3,4
22R_1l3jwt0uuwR9abT,1,2,1,0,0,Appoquinimink,29,Bunker Hill Elementary School,28,3,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,4,1,4,4,2,4,4,4,3,4,4,4,3,4,4,3
22R_1FLeBrvN1e3WwRS,1,2,1,0,0,Red Clay,32,Richey Elementary School,260,3,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,3,4,4,4,4,4,4,4
22R_3qaJKDzH9NZ7NbS,1,2,1,0,0,Colonial,34,Wilbur (Kathleen H.) Elementary,422,2,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,4,1,4,3,3,4,4,4,4,4,4,4,4,4,4,1,3,4,2,3,4,1,4,4,2,3,4,1,3,4,4,3,4,4,4,3,4,3,4
22R_2uWdN85ibOcXgkh,1,2,1,0,0,Appoquinimink,29,Loss (Olive B.) Elementary School,20,4,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,3,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,3,4,4,4,4,4,4,4
22R_2q35FwWsX2tYfEk,1,2,1,0,0,Appoquinimink,29,Brick Mill Elementary School,21,2,5,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,3,4,4,4,4,4,4,1,4,4,1,4,4,4,4,3,4,3,4,4,4,3,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,3,4,4,3,4,4,4,4,4,4,4
22R_3lyopchWfqz1i1W,1,2,1,0,0,Christina,33,Gallaher (Robert S.) Elementary School,320,1,2,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,4,4,4,1,4,4,4,4,4,1,4,4,4,1,4
22R_Tqj0UDovX2P2AaR,1,2,1,0,0,Red Clay,32,North Star Elementary School,270,1,15,2,0,3,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,1,3,4,1,3,4,1,2,4,1,3,4,4,4,4,1,4,4,4,4,4
22R_1LuqzHX44eHNB7l,1,2,1,0,0,Milford,18,Ross (Lulu M.) Elementary School,672,3,15,1,1,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,1,4,4,2,4,4,1,3,4,4,4,4,4,3,3,4,3,4
22R_6Vyu8QdvUazArPX,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,3,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,3,4,4,4,4
22R_prPdyOIC70SQ6bf,1,2,1,0,0,Red Clay,32,Forest Oak Elementary School,240,2,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,1,4,4,4
22R_2qwnLjNaKvyCVnM,1,2,1,0,0,Red Clay,32,North Star Elementary School,270,1,1,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,4,2,4,4,1,2,4,1,4,4,4,4,4,4,4,1,3,4,4
22R_211BKJAq5zYAvk8,1,2,1,0,0,Capital,13,Fairview Elementary School,638,1,13,2,0,1,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,4,4,1,4,4,2,4,4,1,4,4,4,4,4,4,4,3,4,3,4
22R_3KvU8dcNRomeAa6,1,2,1,0,0,Christina,33,Bancroft Elementary School,350,4,14,2,0,3,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,4,3,1,4,3,2,4,3,1,4,3,4,4,4,4,4,3,4,3,4
22R_1Nh48v5WXJa8J1M,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,1,14,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,3,4,1,4,4,1,3,4,1,4,4,4,4,4,4,4,3,4,4,4
22R_3ncJcMdHzwBhUZt,1,2,1,0,0,Christina,33,Gallaher (Robert S.) Elementary School,320,2,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,3,4,1,4,4,1,3,4,1,4,4,4,4,4,4,4,3,4,4,4
22R_yjCENZxzF42SQ3n,1,2,1,0,0,Christina,33,Downes (John R.) Elementary School,318,1,4,1,1,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,2,3,3,1,4,4,1,3,3,1,4,3,4,4,4,4,4,3,4,4,4
22R_1QhHYtoYFedotnZ,1,2,1,0,0,Capital,13,North Dover Elementary School,635,1,4,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4
22R_31oP8aH33ulqQ4R,1,2,1,0,0,Lake Forest,15,Lake Forest North Elementary School,660,3,15,2,0,3,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,3,4,4,1,4,4,4,4,4,4,4,4,4,2,4
22R_1HkOzq7rfCkOOVm,1,2,1,0,0,Red Clay,32,Marbrook Elementary School,256,3,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1
22R_2YSug4dT5eFVZt1,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,1,2,2,0,1,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_3EEDwWx9AtcIJzz,1,2,1,0,0,Christina,33,Downes (John R.) Elementary School,318,1,1,2,0,2,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_9oYvpAUNTN01nod,1,2,1,0,0,Cape Henlopen,17,Rehoboth Elementary School,722,1,2,2,0,3,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1H8NSRqBPjtxkZu,1,2,1,0,0,Christina,33,Gallaher (Robert S.) Elementary School,320,3,15,1,1,3,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_diKfZOH7tBz8KqZ,1,2,1,0,0,Appoquinimink,29,Loss (Olive B.) Elementary School,20,1,1,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_UYHFo1LHeZGXljX,1,2,1,0,0,Christina,33,Leasure (May B.) Elementary School,322,1,1,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_rfPlPDeEQBmbqPD,1,2,1,0,0,Appoquinimink,29,Townsend Elementary School,14,1,2,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_UcnIREQ99vm2rrH,1,2,1,0,0,Cape Henlopen,17,Rehoboth Elementary School,722,1,2,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2cth3tIKqIjtE5N,1,2,1,0,0,Red Clay,32,Cooke (William F. Jr.) Elementary School,271,1,2,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2R9z7ZCjzOkEhmq,1,2,1,0,0,Appoquinimink,29,Loss (Olive B.) Elementary School,20,1,3,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1is8yeOOd9EksZO,1,2,1,0,0,Red Clay,32,Cooke (William F. Jr.) Elementary School,271,1,4,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_33sxHl0Jz79Xoe0,1,2,1,0,0,Milford,18,Ross (Lulu M.) Elementary School,672,1,5,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1kSyjUs9J0xo88U,1,2,1,0,0,Red Clay,32,Heritage Elementary School,242,1,14,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2YXiLAiL5oUdzuY,1,2,1,0,0,Appoquinimink,29,Brick Mill Elementary School,21,2,15,1,1,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2Bhd1pXMxv5iCka,1,2,1,0,0,Appoquinimink,29,Bunker Hill Elementary School,28,2,15,1,1,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_Z2HdEchyBvpUaFb,1,2,1,0,0,Appoquinimink,29,Cedar Lane Elementary School,11,3,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1oI39lgiJB4KOzO,1,2,1,0,0,Appoquinimink,29,Loss (Olive B.) Elementary School,20,1,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2D1X9A9xtGQQUIr,1,2,1,0,0,Appoquinimink,29,Loss (Olive B.) Elementary School,20,2,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1l9LDnusCQfcfwL,1,2,1,0,0,Appoquinimink,29,Old State Elementary School,32,1,15,1,1,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2QPOULf3oFxpTI2,1,2,1,0,0,Appoquinimink,29,Townsend Elementary School,14,4,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_3iOMF7R6EVxyWer,1,2,1,0,0,Brandywine,31,Maple Lane Elementary School,132,2,15,1,1,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1qh6AoYKcd1CPRi,1,2,1,0,0,Cape Henlopen,17,H. O. Brittingham Elementary School,710,1,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2uNWgZ5dB6qpZ2E,1,2,1,0,0,Cape Henlopen,17,H. O. Brittingham Elementary School,710,2,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1GZmpa1wdZApzJE,1,2,1,0,0,Cape Henlopen,17,H. O. Brittingham Elementary School,710,4,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2xJmIWrW0tjPmPF,1,2,1,0,0,Cape Henlopen,17,Milton Elementary School,721,1,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_3COQOEhTlYFsWtv,1,2,1,0,0,Cape Henlopen,17,Shields (Richard A.) Elementary School,712,1,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_6VujEQCB2c2bP0Z,1,2,1,0,0,Cape Henlopen,17,Shields (Richard A.) Elementary School,712,2,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2rqPyeNZa0ut2Re,1,2,1,0,0,Cape Henlopen,17,Shields (Richard A.) Elementary School,712,4,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_268CBwDs5L5JIGJ,1,2,1,0,0,Capital,13,Booker T. Washington Elementary School,636,4,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_27pNPMhQ5e0yxpI,1,2,1,0,0,Christina,33,Jones (Albert H.) Elementary School,314,1,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_2Pcc2sh6JWQ8B7i,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,3,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_YSv2ElcPsuueN9L,1,2,1,0,0,Christina,33,Wilson (Etta J.) Elementary School,334,4,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
22R_1CrToFX0AwfigqO,1,2,1,0,0,Lake Forest,15,Lake Forest North Elementary School,660,1,15,2,0,7,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4
